CLIENTNUM,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
717392358,60,M,Graduate,Married,$80K - $120K,Blue,23412
718640508,59,F,Graduate,Single,Less than $40K,Blue,3044
803366358,38,M,Unknown,Single,$60K - $80K,Blue,14596
709230708,56,M,Uneducated,Single,Less than $40K,Blue,3864
781794708,35,M,Post-Graduate,Unknown,$80K - $120K,Blue,17030
801383808,50,M,Graduate,Single,$60K - $80K,Blue,23090
710677608,53,M,Post-Graduate,Unknown,$80K - $120K,Blue,29205
708217758,63,M,Graduate,Married,$60K - $80K,Blue,14035
714272658,43,F,Uneducated,Single,Less than $40K,Blue,2962
717469158,46,M,Unknown,Married,$80K - $120K,Blue,18578
711864783,61,M,Uneducated,Single,$60K - $80K,Blue,2201
719407983,37,F,Post-Graduate,Married,Less than $40K,Blue,2061
710665533,42,F,Doctorate,Married,Unknown,Blue,24602
716804283,41,M,Uneducated,Divorced,$120K +,Blue,15911
767294658,56,M,College,Single,$120K +,Blue,16867
709122483,56,M,Graduate,Married,$60K - $80K,Blue,2783
708241233,52,F,Post-Graduate,Single,Less than $40K,Blue,2972
717860358,40,F,High School,Single,$40K - $60K,Blue,5124
789337233,63,M,Graduate,Married,$40K - $60K,Blue,2880
720902133,58,M,High School,Single,$40K - $60K,Blue,5579
721043058,58,M,Unknown,Married,$60K - $80K,Blue,12010
711870333,46,M,Uneducated,Divorced,$80K - $120K,Blue,34516
708398283,37,F,Graduate,Married,$40K - $60K,Blue,4394
715878183,46,M,Graduate,Single,$80K - $120K,Blue,18325
719451483,46,F,Post-Graduate,Married,Less than $40K,Blue,3773
709110633,41,M,Graduate,Single,$80K - $120K,Blue,21684
721059033,48,F,High School,Divorced,$40K - $60K,Blue,1919
779912283,49,F,Graduate,Single,$40K - $60K,Blue,9995
717701733,44,M,Graduate,Married,$80K - $120K,Blue,11910
709913733,39,F,College,Married,Less than $40K,Blue,2279
718768158,57,M,College,Single,$40K - $60K,Blue,3539
721375308,48,M,High School,Married,$80K - $120K,Blue,30579
711374283,47,M,High School,Single,$80K - $120K,Blue,24480
822893133,56,F,Uneducated,Divorced,Unknown,Blue,17561
778465533,54,F,College,Married,Less than $40K,Blue,1638
712138983,54,M,Graduate,Married,$60K - $80K,Blue,2947
716920908,52,M,High School,Married,$80K - $120K,Blue,5738
708095133,43,M,Unknown,Unknown,$120K +,Blue,33304
711195558,59,M,College,Single,$40K - $60K,Blue,7251
772735758,44,M,Unknown,Married,Unknown,Blue,2885
712024908,56,F,College,Married,Less than $40K,Blue,2641
778239933,45,F,Graduate,Married,Unknown,Blue,2801
714893733,55,M,High School,Married,$80K - $120K,Blue,16794
754886958,48,F,College,Divorced,$40K - $60K,Blue,9336
710104908,56,F,College,Single,Less than $40K,Blue,2763
710558883,41,M,Uneducated,Married,$60K - $80K,Blue,17391
713827383,65,F,High School,Married,Less than $40K,Blue,3198
720267033,34,M,Post-Graduate,Single,$80K - $120K,Blue,5100
712049208,56,M,Post-Graduate,Married,$60K - $80K,Blue,3955
708688608,62,F,High School,Married,Less than $40K,Blue,3140
716223708,45,F,Uneducated,Single,Unknown,Blue,4028
713217858,38,F,Uneducated,Single,Less than $40K,Blue,2264
819352983,49,M,Unknown,Unknown,$120K +,Blue,21620
711019308,58,M,High School,Single,$60K - $80K,Blue,6385
768600558,41,F,Graduate,Single,$40K - $60K,Blue,2375
710202783,33,M,Graduate,Married,$60K - $80K,Blue,1963
712899333,47,F,College,Single,Less than $40K,Blue,4256
767036433,56,F,Graduate,Married,Less than $40K,Blue,5097
793473033,51,M,Graduate,Single,$60K - $80K,Blue,3228
721232058,49,M,Graduate,Unknown,$40K - $60K,Silver,20231
719443683,50,M,Unknown,Single,$120K +,Blue,27512
715449333,55,F,Unknown,Married,$40K - $60K,Blue,1929
717998058,26,M,Graduate,Single,Less than $40K,Blue,2585
779610033,58,M,College,Married,$80K - $120K,Blue,12151
827332983,46,M,High School,Single,$80K - $120K,Gold,34516
721183983,48,M,High School,Married,$120K +,Blue,34516
718426533,42,M,Uneducated,Divorced,$60K - $80K,Blue,5504
710698233,37,M,Graduate,Married,$80K - $120K,Blue,10021
780253533,63,F,Unknown,Married,Less than $40K,Blue,3558
793581933,50,M,High School,Single,$40K - $60K,Silver,19853
719229708,41,F,High School,Single,$40K - $60K,Blue,4969
715158483,48,F,Graduate,Divorced,Less than $40K,Blue,3117
809296308,46,M,College,Single,$80K - $120K,Blue,21526
778176108,61,M,High School,Single,$60K - $80K,Blue,5504
796532958,59,F,Unknown,Married,Less than $40K,Blue,5512
709345008,53,F,Doctorate,Married,Unknown,Blue,1438.3
717049533,39,F,Doctorate,Unknown,$40K - $60K,Blue,7262
719366358,51,M,High School,Married,$120K +,Blue,7319
721417233,45,M,Graduate,Married,$60K - $80K,Blue,1438.3
711622683,48,M,Unknown,Single,$60K - $80K,Blue,7712
714578283,47,M,Graduate,Married,$60K - $80K,Blue,2053
769574883,41,M,High School,Married,$40K - $60K,Blue,12804
717643608,48,M,College,Married,$80K - $120K,Blue,26443
709198158,50,F,Graduate,Single,Less than $40K,Blue,3125
712419708,56,F,Post-Graduate,Married,Less than $40K,Blue,4930
709103358,39,F,College,Single,Less than $40K,Blue,9476
716966808,47,M,Graduate,Married,$80K - $120K,Blue,11722
772264383,44,M,Graduate,Single,$120K +,Blue,13301
721057758,61,F,Unknown,Married,Unknown,Blue,1438.3
769137108,43,F,Post-Graduate,Married,Less than $40K,Blue,1438.3
717640083,59,M,High School,Married,$60K - $80K,Blue,6705
716445783,42,F,Uneducated,Married,Unknown,Blue,22718
708579633,40,M,Unknown,Divorced,$40K - $60K,Gold,23981
718715583,65,M,Unknown,Married,Less than $40K,Blue,2318
778686408,48,M,College,Married,$60K - $80K,Blue,19324
715015683,44,M,Graduate,Single,$40K - $60K,Blue,5331
805254708,36,F,Unknown,Married,Unknown,Blue,15700
710462433,45,M,Graduate,Single,$60K - $80K,Blue,17625
721342383,39,M,Graduate,Married,$80K - $120K,Blue,17438
720179883,40,M,College,Unknown,$80K - $120K,Blue,1962
794977533,62,M,High School,Married,$60K - $80K,Blue,8077
779445108,26,M,Graduate,Single,$40K - $60K,Blue,3290
718193958,60,M,Uneducated,Single,Less than $40K,Blue,2402
710955633,54,F,Doctorate,Single,Less than $40K,Blue,9256
716149383,62,M,Graduate,Married,$60K - $80K,Blue,3674
752604633,57,M,College,Married,$40K - $60K,Blue,6462
713889933,59,M,Graduate,Single,$40K - $60K,Blue,1638
709446783,46,M,Graduate,Single,$60K - $80K,Blue,4335
789115833,44,M,High School,Single,$60K - $80K,Blue,3233
711242058,48,M,Unknown,Single,$80K - $120K,Blue,11862
787623858,43,M,Uneducated,Divorced,$120K +,Silver,34516
709040508,57,M,Uneducated,Married,$120K +,Blue,19802
708864708,46,M,College,Unknown,$80K - $120K,Blue,24869
717758583,40,M,High School,Unknown,$60K - $80K,Blue,3624
715416633,54,M,Unknown,Married,$80K - $120K,Blue,6175
717956283,57,F,Graduate,Single,$40K - $60K,Blue,10953
721379433,44,M,Graduate,Married,$60K - $80K,Blue,11338
712027683,47,F,Doctorate,Married,Less than $40K,Blue,5544
716027208,47,M,Doctorate,Married,$60K - $80K,Blue,19665
720475233,50,F,High School,Married,Less than $40K,Blue,2927
712275108,53,F,College,Married,$40K - $60K,Blue,5146
718121658,56,M,College,Married,$60K - $80K,Blue,1704
711593808,55,M,High School,Married,$60K - $80K,Blue,1438.3
716222808,53,F,High School,Married,Less than $40K,Blue,2974
718731183,61,M,Unknown,Married,$40K - $60K,Blue,5472
788779008,57,M,High School,Married,$60K - $80K,Blue,2736
710404533,50,M,Graduate,Married,$80K - $120K,Blue,1438.3
711173058,56,F,Unknown,Married,Unknown,Blue,5406
715383108,52,M,Graduate,Single,$120K +,Blue,34516
711697158,60,M,Graduate,Married,Less than $40K,Blue,1976
709186983,49,M,Uneducated,Married,$80K - $120K,Blue,8714
808964433,46,F,Doctorate,Divorced,Less than $40K,Blue,8693
711948333,42,M,Uneducated,Married,$80K - $120K,Blue,9247
710541858,45,M,High School,Married,Less than $40K,Blue,7717
713865333,45,F,Uneducated,Married,Less than $40K,Blue,4908
797707008,44,F,Doctorate,Married,Less than $40K,Blue,7222
713490483,61,M,Uneducated,Single,$80K - $120K,Blue,21740
720370533,55,M,Uneducated,Married,$60K - $80K,Blue,2323
779743908,44,M,Unknown,Divorced,$60K - $80K,Blue,7788
718675158,55,F,Unknown,Married,Less than $40K,Blue,1438.3
710784333,57,M,Unknown,Married,$120K +,Blue,23700
816596583,45,M,Doctorate,Married,$80K - $120K,Blue,11710
717517758,57,F,High School,Married,$40K - $60K,Blue,2278
712880283,31,M,Uneducated,Married,$40K - $60K,Blue,4048
753226158,34,F,Graduate,Married,Less than $40K,Blue,3663
720605808,53,F,Graduate,Single,Less than $40K,Blue,1438.3
758317233,35,F,College,Single,Unknown,Blue,3518
711028308,44,F,Graduate,Married,Less than $40K,Blue,1717
814852533,50,M,Graduate,Married,$80K - $120K,Blue,16813
711526533,33,M,Post-Graduate,Married,$80K - $120K,Blue,16434
804403908,50,M,Graduate,Single,$60K - $80K,Blue,21872
716999883,51,M,High School,Married,$80K - $120K,Blue,15897
716452083,56,F,Unknown,Married,Less than $40K,Blue,4271
787599258,55,F,Graduate,Single,Less than $40K,Blue,7361
714495258,26,M,College,Single,Less than $40K,Blue,1438.3
717713283,42,F,Graduate,Married,Less than $40K,Blue,8628
789317883,54,M,College,Married,$80K - $120K,Blue,18750
714500883,44,F,Graduate,Married,Unknown,Blue,21242
789467508,65,F,Graduate,Married,$40K - $60K,Blue,2961
710317758,38,F,High School,Married,Unknown,Blue,11327
711231558,58,M,High School,Married,$60K - $80K,Blue,8308
716829483,39,F,Post-Graduate,Married,$40K - $60K,Blue,3249
779713608,52,M,High School,Married,$120K +,Blue,2981
711628458,45,F,Graduate,Married,Less than $40K,Blue,8829
718943508,42,M,Unknown,Single,$80K - $120K,Blue,3714
770724558,42,M,College,Married,$60K - $80K,Blue,7340
783561558,57,M,Post-Graduate,Married,$120K +,Blue,16952
719309958,55,M,Doctorate,Single,$80K - $120K,Blue,20865
788785083,44,F,College,Unknown,Less than $40K,Blue,3083
780481308,37,F,Graduate,Married,Unknown,Blue,10584
711757383,50,F,Unknown,Married,Less than $40K,Blue,2240
787550808,51,M,Graduate,Married,$40K - $60K,Blue,12240
779863533,37,M,Graduate,Married,$80K - $120K,Blue,5120
714529233,36,F,Graduate,Married,Less than $40K,Blue,3124
708177333,51,F,High School,Married,Less than $40K,Silver,11261
812019933,65,M,Uneducated,Married,$40K - $60K,Blue,2468
708557358,43,M,College,Married,$60K - $80K,Blue,22157
713580633,46,M,Graduate,Married,$40K - $60K,Blue,11477
711466533,43,F,Graduate,Married,Less than $40K,Blue,3933
802276683,56,M,Graduate,Married,$80K - $120K,Blue,8022
780913308,43,M,Unknown,Single,$60K - $80K,Blue,13771
808897683,53,M,Graduate,Single,$80K - $120K,Blue,30271
719428308,50,M,High School,Unknown,$60K - $80K,Blue,3244
713010483,43,F,Graduate,Married,$40K - $60K,Blue,2936
717006333,54,M,High School,Married,$80K - $120K,Blue,1438.3
787621158,33,M,Unknown,Married,$60K - $80K,Blue,6242
716924058,58,F,Uneducated,Married,$40K - $60K,Blue,6175
720916683,41,M,Graduate,Single,$80K - $120K,Blue,11806
720923658,48,M,Post-Graduate,Single,$60K - $80K,Blue,4734
712710708,55,M,High School,Single,$40K - $60K,Blue,6244
718939083,54,F,Graduate,Married,Less than $40K,Blue,1438.3
779519058,51,F,Post-Graduate,Divorced,Unknown,Platinum,34516
719085933,35,M,Graduate,Single,$80K - $120K,Blue,23561
715124958,50,M,Uneducated,Single,$80K - $120K,Blue,24742
712979133,55,M,High School,Married,$80K - $120K,Blue,27560
712006308,45,F,College,Divorced,Less than $40K,Blue,5923
710801133,34,M,Uneducated,Married,$60K - $80K,Blue,8581
712490283,55,F,Graduate,Married,$40K - $60K,Blue,3156
720071583,48,F,Unknown,Married,Less than $40K,Blue,7151
717958833,46,M,Graduate,Married,$60K - $80K,Blue,1535
812420358,61,F,Graduate,Married,Less than $40K,Blue,2122
712370208,48,M,Uneducated,Unknown,$60K - $80K,Blue,17131
715940358,51,F,Graduate,Married,Less than $40K,Blue,5822
715041333,39,M,Doctorate,Married,$60K - $80K,Blue,3537
712797258,43,M,Graduate,Married,$120K +,Blue,34516
769170558,53,M,Graduate,Single,$60K - $80K,Blue,16320
715884858,38,M,High School,Married,$80K - $120K,Blue,2407
796343058,49,F,High School,Single,Less than $40K,Blue,3538
783910008,37,F,Unknown,Married,Less than $40K,Blue,2684
718888308,53,M,Graduate,Single,$80K - $120K,Blue,34516
785114808,46,M,Post-Graduate,Single,$40K - $60K,Silver,15459
709852908,44,F,Uneducated,Single,Less than $40K,Blue,4307
823528833,50,F,Unknown,Single,Less than $40K,Blue,2081
719679858,58,F,Uneducated,Married,$40K - $60K,Blue,2848
827108583,55,M,High School,Single,$120K +,Blue,34516
787833333,44,M,College,Unknown,$80K - $120K,Blue,6361
719781183,57,M,High School,Married,$80K - $120K,Blue,15428
710429358,57,M,High School,Married,$40K - $60K,Blue,2544
798792408,48,M,High School,Married,$80K - $120K,Blue,9959
710280558,51,M,Graduate,Single,$60K - $80K,Blue,8796
809825358,53,F,Uneducated,Married,Less than $40K,Blue,3428
714451833,45,F,Doctorate,Single,Less than $40K,Blue,1438.3
713943783,41,M,Post-Graduate,Married,$60K - $80K,Blue,18001
710706558,51,F,Graduate,Single,Less than $40K,Blue,2680
713620308,46,F,High School,Married,Less than $40K,Blue,4675
813453408,40,F,College,Married,Less than $40K,Blue,2448
818248383,33,M,Doctorate,Married,$60K - $80K,Blue,4049
780106908,53,M,High School,Single,$80K - $120K,Blue,8154
708938508,63,M,High School,Married,$40K - $60K,Blue,4559
709671708,61,M,Uneducated,Single,$80K - $120K,Blue,19354
711204483,56,M,High School,Married,$60K - $80K,Blue,2340
801728658,53,M,Graduate,Single,$60K - $80K,Blue,13848
713945883,62,F,Graduate,Married,Less than $40K,Blue,2490
779558733,50,F,Unknown,Married,Unknown,Silver,32156
788370258,37,M,Graduate,Married,$60K - $80K,Blue,2578
714927333,62,F,Graduate,Married,Unknown,Blue,9050
710383158,49,M,Uneducated,Single,$80K - $120K,Silver,34516
798007308,57,F,High School,Married,Unknown,Blue,8362
711768858,55,M,High School,Married,$80K - $120K,Blue,6514
714888633,50,M,Graduate,Married,$80K - $120K,Blue,4051
712650333,48,M,College,Married,$60K - $80K,Blue,11959
719945433,60,F,Uneducated,Divorced,$40K - $60K,Blue,2070
720310458,46,M,Unknown,Single,$120K +,Blue,11840
718344033,47,M,College,Married,$120K +,Blue,3636
715442958,54,M,Uneducated,Married,$60K - $80K,Blue,11067
780326883,53,M,Doctorate,Married,$60K - $80K,Blue,11262
711157833,56,F,Graduate,Single,$40K - $60K,Blue,5108
719704308,56,F,High School,Married,$40K - $60K,Blue,2072
708772308,41,M,Uneducated,Married,$80K - $120K,Blue,4119
817663908,60,F,Graduate,Married,$40K - $60K,Blue,5903
780054258,40,M,Graduate,Unknown,$40K - $60K,Blue,7860
709990983,49,F,Post-Graduate,Married,$40K - $60K,Blue,5918
818045958,46,M,Graduate,Single,$40K - $60K,Blue,6741
716380683,36,F,High School,Married,Less than $40K,Blue,3880
787480158,57,F,Unknown,Married,Less than $40K,Blue,2494
778461408,38,M,High School,Married,$80K - $120K,Blue,22149
713861733,50,M,Graduate,Divorced,$80K - $120K,Blue,34516
789291633,62,M,Graduate,Married,$60K - $80K,Blue,5450
789513858,43,M,Unknown,Married,$40K - $60K,Blue,1438.3
778357458,44,F,Unknown,Single,Less than $40K,Blue,2003
718325883,39,M,Uneducated,Single,$40K - $60K,Blue,7723
720344658,38,M,College,Married,$80K - $120K,Blue,18226
809292483,44,F,College,Married,Less than $40K,Blue,8128
779791008,43,M,High School,Married,$80K - $120K,Blue,5851
779557533,54,M,Post-Graduate,Single,$80K - $120K,Blue,10260
795904233,38,F,Unknown,Single,Unknown,Blue,26945
710573808,55,M,Unknown,Single,$60K - $80K,Blue,2243
717418158,42,M,Unknown,Unknown,$120K +,Blue,34516
771963708,56,M,Unknown,Married,$60K - $80K,Blue,12248
712433508,59,F,Unknown,Married,Unknown,Blue,1438.3
779320983,46,M,Uneducated,Single,$80K - $120K,Blue,19843
718093233,55,F,Post-Graduate,Married,Less than $40K,Blue,2163
719459358,52,M,Doctorate,Married,$120K +,Blue,33864
717728808,39,F,Graduate,Married,Less than $40K,Blue,4531
788701608,42,F,Graduate,Single,Less than $40K,Blue,2950
778506633,43,F,College,Married,Less than $40K,Blue,7706
719989008,47,F,High School,Unknown,Unknown,Blue,25657
791839233,42,F,Unknown,Divorced,Unknown,Blue,17536
716918508,39,M,College,Single,$40K - $60K,Blue,3770
717321783,50,M,Uneducated,Single,$60K - $80K,Blue,10344
799000008,57,M,Post-Graduate,Divorced,$120K +,Blue,26437
721517208,41,M,Unknown,Married,Less than $40K,Blue,2450
719068683,52,F,High School,Married,$40K - $60K,Blue,3136
709120008,43,M,High School,Single,$60K - $80K,Blue,6976
709117533,42,M,High School,Single,$80K - $120K,Blue,21134
816594183,58,F,Uneducated,Married,$40K - $60K,Blue,2019
789485433,42,M,College,Married,$80K - $120K,Blue,34516
712881483,55,M,Post-Graduate,Married,$80K - $120K,Blue,9959
712689333,38,M,Unknown,Single,$80K - $120K,Blue,20241
771492408,40,F,Graduate,Married,Less than $40K,Blue,2421
711668283,48,M,Uneducated,Married,$80K - $120K,Blue,30948
772684833,32,F,Unknown,Married,Less than $40K,Blue,2642
712960308,33,F,High School,Single,Less than $40K,Blue,8070
713530833,58,M,Graduate,Married,$40K - $60K,Blue,4085
756065433,26,M,Unknown,Single,$40K - $60K,Blue,2187
710997183,46,M,Unknown,Married,$60K - $80K,Gold,34516
711146358,39,F,Graduate,Married,Unknown,Blue,3358
716144058,36,F,College,Single,$40K - $60K,Blue,1888
778699908,43,M,Uneducated,Married,$60K - $80K,Blue,14447
713571258,45,M,Unknown,Single,$60K - $80K,Silver,32349
711676908,51,F,College,Married,Unknown,Blue,12605
719315508,62,F,Unknown,Married,$40K - $60K,Blue,2964
778623858,58,M,Uneducated,Married,$80K - $120K,Blue,3785
714665733,42,M,Graduate,Single,$60K - $80K,Blue,2727
816089433,49,M,Doctorate,Married,$60K - $80K,Blue,3343
716991933,53,F,Uneducated,Single,Less than $40K,Blue,9786
714534108,45,F,High School,Married,$40K - $60K,Blue,6407
787456608,29,M,High School,Married,$80K - $120K,Blue,4158
717090183,60,M,Doctorate,Married,$120K +,Blue,21697
772782708,50,M,Post-Graduate,Single,$80K - $120K,Blue,31383
710722908,53,M,Doctorate,Single,$120K +,Blue,30883
795155433,45,M,Unknown,Married,$80K - $120K,Blue,12918
715271733,50,F,Uneducated,Single,Less than $40K,Blue,8520
771706308,46,M,Doctorate,Single,$80K - $120K,Blue,14310
713989233,61,M,Post-Graduate,Married,Unknown,Blue,14434
780198258,46,M,College,Single,$120K +,Blue,7793
802002858,62,F,High School,Married,Unknown,Blue,8990
716290233,43,F,Graduate,Married,$40K - $60K,Blue,4343
828298908,54,M,Graduate,Married,$120K +,Blue,2872
788946783,50,M,Unknown,Single,$120K +,Blue,9697
720697908,35,M,High School,Married,$40K - $60K,Blue,2967
780598383,35,M,Doctorate,Single,$40K - $60K,Blue,2148
715345833,36,F,High School,Single,Less than $40K,Blue,6116
710831133,42,M,Unknown,Married,$80K - $120K,Blue,18085
766706358,39,F,Unknown,Married,Less than $40K,Blue,2524
816533733,50,M,Unknown,Married,$80K - $120K,Blue,33951
712373208,43,M,Doctorate,Single,$60K - $80K,Blue,3312
721433283,39,F,High School,Single,$40K - $60K,Blue,9956
720680058,47,M,Post-Graduate,Married,Less than $40K,Blue,3888
716909283,60,M,Post-Graduate,Single,$80K - $120K,Blue,30655
754654383,30,M,High School,Married,Less than $40K,Blue,2997
719226333,44,M,Unknown,Single,$60K - $80K,Blue,11042
779759058,52,M,Graduate,Single,$120K +,Blue,3386
718206783,45,F,Unknown,Single,Less than $40K,Gold,15987
